index,url,Business_Name,Address,City,match,redirected_url
182336,https://albertaharvestcentre.com,Rock Creek Line Construction Inc,12530 Knife Box Rd,Greensboro,No,https://www.albertaharvestcentre.com/
182337,https://universaspirateur.com,6986072 Canada Inc,570 Rue Saint-Joseph,Sainte-Julie,No,
182338,https://cataractbowl.com,Biamonte Bros. Company Limited,7906 Lundy'S Lane,Niagara Falls,No,https://www.cataractbowl.com/
182339,https://rackultra.com,6022090 Canada Inc.,3238 Sud Laval (A-440) O,Laval,No,https://www.rackultra.com/fr/
182340,https://ogilvy.ca,Lincoln Capital Advisors,1158 Canton St,Roswell,No,
182341,https://niagarasfinest.com,Shaw Club Hotel Corp,92 Picton St,Niagara On The Lake,No,https://www.niagarasfinest.com/
182342,https://pizzadelight.com,Romm Holdings Ltd,14 Commerce St,Deer Lake,No,https://www.pizzadelight.com/
182343,https://remax-sjnb.com,Bouldin'S Heating & Air Conditioning,2185 Boones Neck Rd Sw,Supply,No,
182344,https://northwestern.edu,Searle Center For Teaching,627 Dartmouth St,Evanston,No,https://www.northwestern.edu/
182345,https://russbodyshop.ca,Black Tie Cleaners Ltd,7600 Weston Rd Suite 39,Woodbridge,No,https://www.russbodyshop.ca/
182346,https://4mybraces.com,Stoutland And Hayes Orthodontics,3920 Pyle Rd,Chadds Ford,No,http://www.4mybraces.com/
182347,https://kraussderm.com,Ellen Lacomis Md,1 Washington St Ste 401,Wellesley Hills,No,https://www.kraussdermatology.com
182348,https://dhlmortgage.com,Home Loans Of The Carolinas Llc,8903 E Oak Island Dr Ste 2,Oak Island,No,https://www.dhlmortgage.com/
182349,https://bronteoptometry.ca,Love  Dr K,110 Nelson St,Oakville,No,
182350,https://hollylanedds.com,El Camino Auto Transmissions,459 Auzerais Ave,San Jose,No,https://www.hollylanedds.com/
182351,https://lmfcommercial.com,Aerospace Pneudraulics,28715 Sw 132Nd Ave Ste 132,Homestead,No,
182352,https://greenbuzzagency.com,China King,2909 Austell Rd Sw,Marietta,No,
182353,https://eyedoctornycnow.com,Edwin M Schottenstein,140 W 71St St,New York,No,
182354,https://auprescolaire.com,9247-4188 Quebec Inc,66 Rue Brunelle,Beloeil,No,
182355,https://changemyland.com,Ruyak Enterprises Inc,6909 State 6 Ne,Remer,No,
182356,https://spadeparis.com,Haute Dog Haircuts,2125 Housley Dr,Dallas,No,https://www.spadeparis.com/
182357,https://jankoinc.com,Rural Retreat Community Center,112 Catron St,Rural Retreat,No,
182358,https://gsl-plt.com,Gulf South Lithotripsy,3510 N Causeway Blvd Ste 605,Metairie,Yes,
182359,https://central-cinema.com,Lisa A Lee Md,3516 12Th Ave Ne,Olympia,No,
182360,https://torreslawncaretx.com,Fuji Semec Corp,20 Gateway Dr,Plattsburgh,No,
182361,https://collingwoodnailsalon.ca,Job Conference Recording Service,4610 S Dakota Ave Ne,Washington,No,https://www.collingwoodnailsalon.ca/
182362,https://bccabenefits.ca,British Columbia Construction Associaton-North,3851 18Th Ave,Prince George,No,
182363,https://bdch.com,Jason H Smith Md,707 S University Ave,Beaver Dam,No,
182364,https://signkore.com,Homestead Road,4820 Minnetonka Blvd Ste 303,Minneapolis,No,https://www.signkore.com/
182365,https://pbrva.com,Pizza Beer Of Richmond,2553 W Cary St,Richmond,No,
182366,https://goreliable.ca,L.V. Rose Int. Tr. Ltd,31 Villarboit Cres,Concord,No,
182367,https://pnamidsouth.org,Professional Network On Aging,6539 Knight Arnold Road Ext Apt 46,Memphis,No,
182368,https://casem-acmse.org,Canadian Academy Of Sport & Exercise Medicine,180 Elgin St Suite 1400,Ottawa,No,https://www.casem-acmse.org/
182369,https://khs.sheldonisd.com,C E King High School,11433 E Sam Houston Pkwy N,Houston,No,
182370,https://doctors.cpso.on.ca,Dharmalingam  Dr Sudharshan,164 Queen St E Suite 307,Brampton,No,
182371,https://advancedorthopc.com,Orthopedic Therapy Service,285 Sills Rd Bldg 5-6B,Patchogue,No,https://nyulangone.org/locations/nyu-langone-advanced-orthopedic-associates-long-island
182372,https://petro-canada.ca,Alimentation St-Henri Inc,385 Rue Principale,Taillon,No,https://www.petro-canada.ca/en/personal
182373,https://ouramediallc.com,Heidi E Royal Attorney,101 N Tryon St,Charlotte,No,https://www.ouramediallc.com/
182374,https://lechatel.net,9103-0049 Quebec Inc,1625 Boul De Maisonneuve O Bureau 101,Montreal,No,
182375,https://oxfordfishandgame.ca,Clinique Podiatrique Marc Andre Nadeau,131 Rue Bernard,Saint-Charles-Borromee,No,
182376,https://nj.ibtfingerprint.com,Sagem Morpho Inc,1230 Parkway Ave Ste 102,Trenton,No,https://www.identogo.com/locations/new-jersey
182377,https://groupelcm.com,Lcm Informatique Inc.,300-495 Boulevard Saint-Martin Ouest,Laval,No,https://www.groupelcm.com/
182378,https://members.calbar.ca.gov,Steven J Cottrell,125 N Pleasant Ave,Lodi,No,https://members.calbar.ca.gov/login.aspx?ReturnUrl=%2F
182379,https://wvllp.ca,Wilson Vukelich Llp,60 Columbia Way Suite 710,Markham,No,
182380,https://kalamazoogutters.com,Midwest Gutter Systems Llc,6611 E T Ave,Vicksburg,No,
182381,https://jennifersonline.ca,Pedlar'S Enterprise Ltd,50 Broadway Suite 48,Corner Brook,No,
182382,https://par-mechanical.com,Par Power Llc,113 Rose Ln Ste A,Montrose,No,
182383,https://servicecentury.com,Only Backpackers Inn  The,966 Danforth Ave,Toronto,No,
182384,https://wvumedicine.org,St Joseph'S Hospital,1 Amalia Dr,Buckhannon,No,
182385,https://garagefive.net,Shelley Rassenfoss Photography,3581 Mount Eden Rd,Shelbyville,No,
182386,https://buenaservices.com,Prudenterra,65584 260Th St,Nevada,No,
182387,https://of-law.com,Kramer Martin Atty,3305 Roblin Blvd,Winnipeg,No,https://www.od-law.ca/
182388,https://blrcommercial.com,Blr Management,1900 E Jefferson Ave,Detroit,No,
182389,https://artimage.ca,Excavation L. R. O Inc,1130 Rue De Courcelle,Laval,No,
182390,https://rockthevote.org,National Ballot Inc,8665 Baypine Rd Ste 100,Jacksonville,No,
182391,https://pinewoodforge.com,Del Stubbs & Mary,17738 Nelson Dam Rd Nw,Leonard,No,
182392,https://psje.ca,L'Eveque Catholique Romain De Bathurst,340 Church Lane,Dalhousie,No,
182393,https://bwbpc.com,Boge Wybenga & Bradley Pc,215 N Main St,Mount Pleasant,No,https://www.bwbpc.com/
182394,https://swlandscapearchitect.com,Aloha Signs & Graphics Inc,98-101 Hila Pl,Pearl City,No,https://www.swla.ca/
182395,https://dieselnet.com,Sunny Metal (North America) Inc,9205 Shaughnessy St,Vancouver,No,
182396,https://liftinglittlelives.org,Faith Organization,2542 Salina Dr,Kinston,No,
182397,https://cascapediastjules.com,Barter  Paul & Sons Inc,247 299 Rte,Cascapedia-Saint-Jules,No,https://www.cascapediastjules.com/
182398,https://fingerprintingchicago.com,Us Photo,140 S Dearborn St,Chicago,No,
182399,https://iailop.com,Office Solutions,5117 Tremont Ave Ste A,Davenport,No,
182400,https://azvent.com,Jerald S Altman Md,9305 W Thomas Rd Ste 365,Phoenix,No,https://www.azvent.com/
182401,https://vitacls.org,Mens Sana,7 Alamosa Dr,North York,No,
182402,https://upci.org,Calvary Tabernacle United Pentecostal Church,2724 S Ridge Ave,Concord,No,
182403,https://vignoblenordet.com,9076-8250 Quebec Inc,991 Ch Des  Les,Levis,No,https://www.lenordetvignoble.com/
182404,https://phillips66.com,Quick-E-Z Inc,25057 Highway 51,Crystal Springs,No,
182405,https://wolfeswood.com,Eyma Salon & Spa,7829 Woodmont Ave,Bethesda,No,https://www.wolfeswood.com/
182406,https://hanamiusa.com,Joseph M Yankey,5950 University Ave Ste 205,West Des Moines,No,
182407,https://toysrus.ca,We-Fix-U Physiotherapy & Foot Health Centre,121 Toronto Rd,Port Hope,No,https://www.toysrus.ca/en/home
182408,https://aimco.com,Platinum Realty Team,340 E Maple Ave Ste 307,Langhorne,No,https://www.aimco.com/
182409,https://cabro1.com,Produits S & G Inc  Les,340 Montee Masson,Sainte-Sophie,No,https://www.cabrologistics.com/
182410,https://edeinst.com,David T Doi Dds Inc,64-5191 Kinohou St,Kamuela,No,
182411,https://reorg.com,Gl Brands,3939 Belt Line Rd Ste 350,Addison,No,
182412,https://amtwoundcare.com,American Medical Technologies,17595 Cartwright Rd,Irvine,No,https://www.restorixhealth.com/post-acute-services/
182413,https://taxwealthplan.com,Carey & Hanna,1000 Town Center Dr Ste 200,Oxnard,No,https://www.taxwealthplan.com/
182414,https://meritmusic.org,Diamond Auto Exchange,1741 N Mount Vernon Ave,Colton,No,
182415,https://fiftynorthevents.com,1229023 Alberta Ltd,4928 50 St,Stony Plain,No,https://www.fiftynorthevents.com/
182416,https://glasgowdentalgroup.ca,Degen  Dr Shayne Dds,65 Glasgow St,Kitchener,No,https://www.glasgowdentalgroup.ca/
182417,https://centerlinepaving.ca,Barry'S Bay Senior Home,12 North St,Killaloe,No,https://www.centerlinepaving.ca
182418,https://colonytravel.biz,Remarkable Uniform Mat & Towel Ltd,8155 Aitken Rd Suite 10,Chilliwack,No,
182419,https://solidrockenterprises.com,Senior Remodeling Experts,1371 Southside Dr Ste D,Salem,No,
182420,https://duncancc.bc.ca,A Head Of The Tymes,245 Kenneth St,Duncan,No,https://www.duncancc.bc.ca/
182421,https://usaveusedauto.com,Menorah Campus Inc,2700 N Forest Rd Ste 103,Getzville,No,
182422,https://greenbankveterinaryservices.ca,Dr. Maritzabel Rivas,6710 101 Ave Nw,Edmonton,Yes,https://www.greenbankveterinaryservices.ca/
182423,https://pokebowlsc.com,Number One Poke Inc,2704 E Southlake Blvd Ste 102,Southlake,No,https://www.pokebowlsc.com/
182424,https://alexmcintoshphotography.com,Box Envy,1327 9 Ave Se,Calgary,No,https://www.alexmcintoshphotography.com/
182425,https://imperialhealth.com,Home Smith Inc,2599 Yonge St,Toronto,No,
182426,https://lesters.com,Mass Used Auto Parts,58 Sam West Rd,Southwick,No,https://shopdennys.com/
182427,https://beefalomeats.com,Storage Center Llc,580 S Glenburnie Rd,New Bern,No,
182428,https://sbarro.com,Lyndee Cleaning Inc,8509 Ten Ten Rd,Raleigh,No,
182429,https://gatlinplumbing.com,505895 N.B Ltd,10 Grannan St,Saint John,No,
182430,https://flgcorp.com,Fine Line Graphics,90 Douglas Pike Unit 3,Smithfield,No,
182431,https://mranev.com,Martin Ross & Associates,350 S Rock Blvd Ste 200,Reno,No,
182432,https://rtbockmanphotography.com,Callingwood Orthodontics,6647 177 St Nw Callingwood Square Shopping Cntr,Edmonton,No,
182433,https://kotobon.com,Book Outlet Inc,340 Welland Ave,St Catharines,No,
182434,https://f-ss.com.au,Ambrose Construction,118 S Lucile St,Seattle,No,https://www.f-ss.com.au/
182435,https://lessonsandtuning.com,Traveling Teachers Inc,14916 Lear Ln,Silver Spring,No,https://www.lessonsandtuning.com/
182436,https://humbervalleyimaging.com,Dms X-Ray & Ultrasound,7155 Woodbine Ave,Markham,No,
182437,https://langsull.com,Guy Bertrand Avocats,250 Grande Allee O Unit 801,Quebec,No,
182438,https://mealsonwheelsamerica.org,"Studio, The",3293 Dundas St W,Toronto,No,https://www.mealsonwheelsamerica.org/
182439,https://reno-go.ca,Hellgate Tool Repair,2006 North Ave W,Missoula,No,
182440,https://canmanintl.com,Howard Orthopedics,3065 Richmond Pkwy Ste 112,San Pablo,No,
182441,https://shopalliston.com,Swabreck  Dr. Brian Medicine Professional Corporation,180 Parsons Rd Unit 40,Alliston,No,
182442,https://yvesalavo.com,Bristol Steel & Conveyor Corporation,4416 N State Rd,Davison,No,http://yvesalavo.com/blog/
182443,https://songbirdsmontessorischool.com,Happy Times For Kids Preschool,1500 Heritage Way Suite 8,Oakville,No,https://www.songbirdsmontessorischool.com/
182444,https://jcmdrafting.com,J.C.M. & Associates Limited,1 Wolfe St,Frankford,No,
182445,https://angeldogstraining.com,Endocrinology Off Central Pennsylvania,2490 Bladestone Trl,Enola,No,https://www.angeldogstraining.com/
182446,https://drrandhawa.ca,Vision Source Vancouver Optometrists,7633 Nanaimo St,Vancouver,No,
182447,https://justbreathewellness.ca,Process Technology,38809 Mentor Ave,Willoughby,No,https://www.justbreathewellness.ca/
182448,https://memorialmedicalgroup.org,Christopher Hall Md,3575 Portage Rd,South Bend,No,
182449,https://bubbasseafoodhouse.com,Seventh Day Adventist Church,308 1 Ave Se,Airdrie,No,
182450,https://murphystrucks.ie,Indian Canyons Golf Resort,1097 E Murray Canyon Dr,Palm Springs,No,https://www.murphystrucks.ie/
182451,https://broadwayhealth.ca,Todorovich  Dr Mila,5 Broadway Ave Suite 107,Toronto,No,
182452,https://contactout.com,Les Studios Potterton Inc.,1250 Boul Rene-Levesque O Bureau 2500,Montreal,No,
182453,https://taipantours.com,Oggo Collection,8700 Mckim Way Suite 3123,Richmond,No,
182454,https://chilis.com,Arts Center Of Northern Nj,250 Center St,New Milford,No,https://www.chilis.com/
182455,https://garymillermd.com,Shalini M Sitzmann Do,2021 K St Nw Ste 512,Washington,No,https://www.garymillermd.com/
182456,https://ntoabraces.com,Donald J Copenhaver Dds,400 N Allen Dr Ste 305,Allen,No,https://www.ntoabraces.com/
182457,https://1800gotjunk.com,Rbds Rubbish Boys Disposal Service Inc,887 Great Northern Way Suite 301,Vancouver,Yes,https://www.1800gotjunk.com/us_en
182458,https://smdk.ca,Services De Main-D'Oeuvre Kingsey Inc,25 Rue Lemaire Bureau 200,Kingsey Falls,No,https://www.epinette.eco
182459,https://fccmanhattan.org,First Christian Church,3001 Grand Mere Pkwy,Manhattan,Yes,https://www.fccmanhattan.org/
182460,https://cpsns.ns.ca,College Of Physicians And Surgeons Of Nova Scotia,175 Western Pky Suite 400,Bedford,No,
182461,https://jointpreservationinstitute.com,Timothy E Albertson Md Mph Phd Pulmonary,2825 J St Ste 400,Sacramento,No,https://www.jointpreservationinstitute.com/
182462,https://alvisconstructiongroup.com,Alvis Heating & Cooling Inc,817 Honore Ave,Sarasota,No,
182463,https://fadskin.com,Fayette Area Dermatology,450 Lanier Ave W,Fayetteville,Yes,https://www.fadskin.com
182464,https://lancaster.k12.pa.us,Nashville Medical Electronics Inc,821 Fesslers Pkwy,Nashville,No,
182465,https://michelinsportsandsocialclub.ca,Keepsake Portrait Studio,105 S Main St,Maquoketa,No,https://www.michelinsportsandsocialclub.ca/
182466,https://stmaryeotctoronto.com,Stand Up Muay Thai Kickboxing & Mma,115 Schoolhouse St,Coquitlam,No,
182467,https://lani.com,Ebensburg United Methodist Church,100 E Highland Ave,Ebensburg,No,
182468,https://cleanmyspacect.com,Bouligny Tavern,3641 Magazine St,New Orleans,No,
182469,https://richmonddentalcentre.com,Courier  Q Robert,105 Wharncliffe Rd S,London,No,
182470,https://spilmanlaw.com,Williamson Derrick Price,1100 Bent Creek Blvd Ste 101,Mechanicsburg,No,https://www.spilmanlaw.com/
182471,https://miklosair.com,Seligman Tarquini & Associates Llc,1800 Chapel Ave W Ste 340,Cherry Hill,No,
182472,https://tclclibs.org,Tri-State College Library Co-Op,1400 Montgomery Ave,Bryn Mawr,No,
182473,https://hotelcovington.com,Coppin'S Restaurant & Bar,638 Madison Ave,Covington,No,
182474,https://pwho.com,Praderwilli Homes Of Michigan Llc,207 E Bellevue St,Leslie,No,https://www.pwho.com/
182475,https://pawsclawsspa.com,My Ottawa Movers,274 Serena Way,Ottawa,No,
182476,https://lonestarsafety.com,Redi Record Payroll Systems Inc,1225 36Th St,Brooklyn,No,https://www.ritzsafety.com/?page=customer&file=customer/risall/customerpages/Lone_Star.htm
182477,https://quadcityeng.com,Landon Dale Roberts,413 Doucette St,Pampa,No,
182478,https://machinerylubrication.com,Less Friction Cleaning,850 Dogwood Rd,Lawrenceville,No,https://www.machinerylubrication.com/
182479,https://childcarenutrition.com,Df Natural Stone Inc,1450 N Daly St,Anaheim,No,https://www.childcarenutrition.com/
182480,https://pacificproduceonline.com,Clearcomm Information Design Inc.,Suite 512 92 Caplan Ave,Barrie,No,https://www.pacificproduce.com/
182481,https://nuclearlawyer.com,Egan Fitzpatrick & Malsch,7500 Rialto Blvd,Austin,No,
182482,https://mywireguy.com,Bonesse Apizza,34 Middletown Ave,North Haven,No,
182483,https://adclub.com,Joel Chariton,999 N Main St,Randolph,No,
182484,https://qcorp.ca,Qikiqtaaluk Logistics Inc,Building 2007,Iqaluit,No,https://www.qcorp.ca/
182485,https://gmlaw.ca,Zabadani Masonry Ltd,15619 98 St Nw,Edmonton,No,
182486,https://billparnaby.com,Seiu Healthcare Nw Training Partnership,215 Columbia St,Seattle,No,
182487,https://lvhn.org,Jeffrey A Mcauliffe Dds,5649 Wynnewood Dr Ste 203,Laurys Station,No,https://www.lvhn.org/
182488,https://triphosthera.com,Salem Mennonite Church,23984 County Road 46,New Paris,No,
182489,https://marathon.com,Able Construction Inc,30 Oakwood Ave Ste 3,Norwalk,No,https://www.marathon.com/
182490,https://newhorizonscs.org,Creme&Sugar,5842 Catalpa Ave Ste 2,Ridgewood,No,https://www.newhorizonscs.org/
182491,https://chasewellnessllc.com,Jj Multiservices Express,2228 W Columbia Ave,Kissimmee,No,https://www.chasewellnessllc.com/
182492,https://twistedoak.com,Bischoff  Dr Markus,470 Bronte St S Suite 201,Milton,No,https://www.twistedoak.com/
182493,https://dogsledmailrun.ca,Kersley General Store Ltd,4888 Edwards Rd,Quesnel,No,https://sleddogmailrun.ca/
182494,https://hueshairsalon.com,Cambria Investment Management Lp,3300 Highland Ave,Manhattan Beach,No,https://www.hueshairsalon.com/
182495,https://benjaminmoore.com,Florham Park Hardware,186 Columbia Tpke,Florham Park,No,https://www.benjaminmoore.com/en-us
182496,https://morgancenter.org,Adapti Cooperatives,202-105 Boulevard De La Grande-Baie Nord,La Baie,No,
182497,https://hoovershotshots.com,Tempe Montessori School,410 S El Dorado,Mesa,No,https://www.hoovershotshots.com/
182498,https://lowcostdivorceny.com,Dina Degiorgio,551 Port Washington Blvd Ste 1,Port Washington,No,https://keildivorcelaw.com
182499,https://marcheami.ca,Richard  G & Fils Inc,14025 Boul B  Cancour,Becancour,No,
182500,https://jwexcavating.com,Desert States Contracting Inc,10295 N El Mirage Rd,El Mirage,No,
